"account","userName","eventSource","eventName","calls"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","cloudfront.amazonaws.com","GetFunction","2"
"362055466028","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeReplicationInstances","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListTrials","2"
"151676528673","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeParameterGroups","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeContinuousBackups","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheSubnetGroups","2"
"651295191577","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeUsers","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticmapreduce.amazonaws.com","ListClusters","2"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListCloudFrontOriginAccessIdentities","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeBlueGreenDeployments","2"
"362055466028","AWSServiceRoleForResourceExplorer","airflow.amazonaws.com","ListEnvironments","2"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","cloudformation.amazonaws.com","ExecuteChangeSet","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","ecr.amazonaws.com","GetLifecyclePolicy","2"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","GetResourcePolicy","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListThingGroups","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","ec2.amazonaws.com","DescribeNetworkInterfaces","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","UpdateFunctionConfiguration20150331v2","2"
"651295191577","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListContactLists","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListComponents","2"
"362055466028","AWSServiceRoleForResourceExplorer","ram.amazonaws.com","GetResourceShares","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetAccelerateConfiguration","2"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSubnets","2"
"362055466028","AWSServiceRoleForResourceExplorer","synthetics.amazonaws.com","DescribeCanaries","2"
"362055466028","AWSServiceRoleForResourceExplorer","codebuild.amazonaws.com","ListProjects","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAlgorithms","2"
"362055466028","AWSServiceRoleForResourceExplorer","m2.amazonaws.com","ListEnvironments","2"
"362055466028","AWSServiceRoleForResourceExplorer","kinesisvideo.amazonaws.com","ListStreams","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","ListTables","2"
"651295191577","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListCertificates","2"
"693590665244","AWSServiceRoleForResourceExplorer","ecs.amazonaws.com","ListTaskDefinitions","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpnConnections","2"
"362055466028","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListWebACLs","2"
"362055466028","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListConfigurationSets","2"
"362055466028","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","ListFunctions20150331","2"
"362055466028","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListJobs","2"
"362055466028","AWSServiceRoleForResourceExplorer","amazonmq.amazonaws.com","ListConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeClientVpnEndpoints","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","GetFunctionCodeSigningConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","cloud9.amazonaws.com","ListEnvironments","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListOriginEndpoints","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","lambda.amazonaws.com","GetRuntimeManagementConfig","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","lambda.amazonaws.com","TagResource20170331v2","2"
"362055466028","AWSServiceRoleForResourceExplorer","lambda.amazonaws.com","ListEventSourceMappings20150331","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListCoreDefinitions","2"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterSnapshots","2"
"362055466028","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListPrompts","2"
"362055466028","AWSServiceRoleForResourceExplorer","codepipeline.amazonaws.com","ListWebhooks","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticloadbalancing.amazonaws.com","DescribeTargetGroups","2"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkAcls","2"
"362055466028","AWSServiceRoleForResourceExplorer","proton.amazonaws.com","ListEnvironmentTemplates","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","iam.amazonaws.com","GetPolicyVersion","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketLogging","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","ecr.amazonaws.com","GetAuthorizationToken","2"
"362055466028","AWSServiceRoleForResourceExplorer","finspace.amazonaws.com","ListEnvironments","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","GetLayerVersion20181031","2"
"693590665244","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListServices","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","events.amazonaws.com","DescribeRule","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","iam.amazonaws.com","UntagRole","2"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVerifiedAccessEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribePlacementGroups","2"
"693590665244","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListRegistries","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketPolicy","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","iam.amazonaws.com","ListRolePolicies","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","logs.amazonaws.com","UntagResource","2"
"362055466028","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListAutoScalingConfigurations","2"
"651295191577","AWSServiceRoleForResourceExplorer","personalize.amazonaws.com","ListSchemas","2"
"693590665244","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListServiceNetworks","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","PublishLayerVersion20181031","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","events.amazonaws.com","DescribeRule","2"
"651295191577","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUsers","2"
"651295191577","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeIndexPolicies","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","events.amazonaws.com","ListTagsForResource","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListActions","2"
"693590665244","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListSourceLocations","2"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSecurityGroups","2"
"651295191577","AWSServiceRoleForResourceExplorer","cloudformation.amazonaws.com","ListStacks","2"
"693590665244","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListPlaybackConfigurations","2"
"693590665244","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeACLs","2"
"362055466028","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListKnowledgeBases","2"
"362055466028","AWSServiceRoleForResourceExplorer","fsx.amazonaws.com","DescribeBackups","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListPlaybackConfigurations","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","lambda.amazonaws.com","GetRuntimeManagementConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","sns.amazonaws.com","ListTopics","2"
"651295191577","AWSServiceRoleForResourceExplorer","guardduty.amazonaws.com","ListDetectors","2"
"362055466028","AWSServiceRoleForResourceExplorer","cloudcontrolapi.amazonaws.com","GetResource","2"
"362055466028","AWSServiceRoleForResourceExplorer","macie2.amazonaws.com","ListCustomDataIdentifiers","2"
"651295191577","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListDashboards","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBProxyEndpoints","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeFpgaImages","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","iam.amazonaws.com","GetPolicy","2"
"651295191577","AWSServiceRoleForResourceExplorer","elasticbeanstalk.amazonaws.com","DescribeEnvironments","2"
"362055466028","AWSServiceRoleForResourceExplorer","monitoring.amazonaws.com","DescribeInsightRules","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListPackagingConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","backup.amazonaws.com","ListBackupPlans","2"
"151676528673","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeGlobalClusters","2"
"362055466028","AWSServiceRoleForResourceExplorer","groundstation.amazonaws.com","ListConfigs","2"
"362055466028","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeApplications","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketWebsite","2"
"362055466028","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListFlows","2"
"362055466028","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeIndexPolicies","2"
"693590665244","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUsers","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUserGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListServices","2"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpcPeeringConnections","2"
"362055466028","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeReservedDBInstances","2"
"693590665244","AWSServiceRoleForResourceExplorer","resource-groups.amazonaws.com","ListGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListFlowDefinitions","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeCapacityReservations","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListFeatureGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeAppBlocks","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketRequestPayment","2"
"362055466028","AWSServiceRoleForResourceExplorer","emr-serverless.amazonaws.com","ListApplications","2"
"362055466028","AWSServiceRoleForResourceExplorer","inspector2.amazonaws.com","ListFilters","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListEndpointConfigs","2"
"362055466028","AWSServiceRoleForResourceExplorer","route53resolver.amazonaws.com","ListResolverQueryLogConfigs","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpams","2"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListPredictors","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeContributorInsights","2"
"362055466028","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListInferenceProfiles","2"
"362055466028","AWSServiceRoleForResourceExplorer","resource-explorer-2.amazonaws.com","GetIndex","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","GetEventSourceMapping20150331","2"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeSnapshotSchedules","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","ecr.amazonaws.com","BatchGetImage","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketEncryption","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamResourceDiscoveryAssociations","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListGroups","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","lambda.amazonaws.com","GetFunctionCodeSigningConfig","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","iam.amazonaws.com","GetRole","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayRouteTableAnnouncements","2"
"362055466028","AWSServiceRoleForResourceExplorer","iotevents.amazonaws.com","ListAlarmModels","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","ecr.amazonaws.com","DescribeRepositories","2"
"693590665244","AWSServiceRoleForResourceExplorer","resiliencehub.amazonaws.com","ListApps","2"
"362055466028","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListConnectors","2"
"362055466028","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeDestinations","2"
"362055466028","AWSServiceRoleForResourceExplorer","personalize.amazonaws.com","ListDatasets","2"
"362055466028","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeACLs","2"
"693590665244","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListDataCatalogs","2"
"693590665244","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeHsmClientCertificates","2"
"362055466028","AWSServiceRoleForResourceExplorer","fis.amazonaws.com","ListExperimentTemplates","2"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeHsmClientCertificates","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListScheduledAudits","2"
"693590665244","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListAutoScalingConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListProjects","2"
"362055466028","AWSServiceRoleForResourceExplorer","personalize.amazonaws.com","ListDatasetGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListConnections","2"
"362055466028","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListArchives","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","events.amazonaws.com","ListTagsForResource","2"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusterParameterGroups","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","cloudfront.amazonaws.com","DescribeFunction","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticfilesystem.amazonaws.com","DescribeFileSystems","2"
"362055466028","AWSServiceRoleForResourceExplorer","backup-gateway.amazonaws.com","ListHypervisors","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVerifiedAccessEndpoints","2"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","ecr.amazonaws.com","ListTagsForResource","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketLogging","2"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListPredictorBacktestExportJobs","2"
"151676528673","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","kafka.amazonaws.com","ListConfigurations","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeKinesisStreamingDestination","2"
"362055466028","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeParameterGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListProvisioningTemplates","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","kms.amazonaws.com","GenerateDataKey","2"
"362055466028","AWSServiceRoleForResourceExplorer","dax.amazonaws.com","DescribeClusters","2"
"362055466028","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListAccessPoints","2"
"693590665244","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListProjects","2"
"693590665244","Website-CustomCDKBucketDeployment8693BB64968944B69-MN1LB8U9WLIR","cloudfront.amazonaws.com","CreateInvalidation","2"
"693590665244","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterSnapshots","2"
"362055466028","AWSServiceRoleForResourceExplorer","codestar-connections.amazonaws.com","ListConnections","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","DeleteLayerVersion20181031","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","cloudfront.amazonaws.com","GetOriginAccessControl","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkInsightsPaths","2"
"362055466028","AWSServiceRoleForResourceExplorer","codeartifact.amazonaws.com","ListRepositories","2"
"362055466028","AWSServiceRoleForResourceExplorer","grafana.amazonaws.com","ListWorkspaces","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","ListTagsForResource","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketEncryption","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","dynamodb.amazonaws.com","DescribeContinuousBackups","2"
"651295191577","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeParameterGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","states.amazonaws.com","ListStateMachines","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListPolicies","2"
"362055466028","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeSubnetGroups","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","lambda.amazonaws.com","GetFunctionRecursionConfig","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","GetBucketReplication","2"
"693590665244","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeJobQueues","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListChannels","2"
"362055466028","AWSServiceRoleForResourceExplorer","appsync.amazonaws.com","ListGraphqlApis","2"
"362055466028","AWSServiceRoleForResourceExplorer","comprehend.amazonaws.com","ListDocumentClassifiers","2"
"362055466028","AWSServiceRoleForResourceExplorer","rekognition.amazonaws.com","DescribeProjects","2"
"693590665244","AWSServiceRoleForResourceExplorer","verifiedpermissions.amazonaws.com","ListPolicyStores","2"
"151676528673","AWSServiceRoleForResourceExplorer","wafv2.amazonaws.com","ListRuleGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListEndpoints","2"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","GetFunctionRecursionConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListApiDestinations","2"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeEventSubscriptions","2"
"362055466028","AWSServiceRoleForResourceExplorer","monitoring.amazonaws.com","DescribeAlarms","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkInsightsAccessScopeAnalyses","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeSnapshots","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVolumes","2"
"651295191577","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","ListTagsOfResource","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","GetEventSourceMapping20150331","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeTransitGatewayConnectPeers","2"
"651295191577","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListAutoScalingConfigurations","2"
"362055466028","AWSServiceRoleForResourceExplorer","logs.amazonaws.com","DescribeResourcePolicies","2"
"693590665244","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeOptionGroups","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketAcl","2"
"362055466028","AWSServiceRoleForResourceExplorer","route53resolver.amazonaws.com","ListFirewallRuleGroupAssociations","2"
"362055466028","AWSServiceRoleForResourceExplorer","codedeploy.amazonaws.com","ListDeploymentConfigs","2"
"693590665244","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListPortals","2"
"362055466028","AWSServiceRoleForResourceExplorer","codeconnections.amazonaws.com","ListConnections","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","lambda.amazonaws.com","GetFunctionCodeSigningConfig","2"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListModelPackageGroups","2"
"362055466028","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListFirewallPolicies","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketRequestPayment","2"
"362055466028","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusters","2"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","dynamodb.amazonaws.com","DescribeTimeToLive","2"
"362055466028","AWSServiceRoleForResourceExplorer","kinesisvideo.amazonaws.com","ListSignalingChannels","2"
"362055466028","AWSServiceRoleForResourceExplorer","aoss.amazonaws.com","ListCollections","2"
"362055466028","AWSServiceRoleForResourceExplorer","signer.amazonaws.com","ListSigningProfiles","2"
"362055466028","AWSServiceRoleForResourceExplorer","backup.amazonaws.com","ListReportPlans","2"
"362055466028","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListSchedules","2"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","GetDistribution","2"
"362055466028","AWSServiceRoleForResourceExplorer","pipes.amazonaws.com","ListPipes","2"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","acm.amazonaws.com","AddTagsToCertificate","2"
"362055466028","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListChannels","2"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListLoggerDefinitions","2"
"362055466028","AWSServiceRoleForResourceExplorer","backup.amazonaws.com","ListBackupVaults","2"
"693590665244","AWSServiceRoleForResourceExplorer","lex.amazonaws.com","ListBots","2"
"362055466028","AWSServiceRoleForResourceExplorer","codedeploy.amazonaws.com","ListApplications","2"
"362055466028","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListRegistries","2"
"362055466028","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUsers","2"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListAuthorizers","2"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","iam.amazonaws.com","TagRole","2"
"362055466028","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListGateways","2"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeHostReservations","2"
"362055466028","AWSServiceRoleForResourceExplorer","servicediscovery.amazonaws.com","ListServices","2"
"693590665244","AWSServiceRoleForResourceExplorer","proton.amazonaws.com","ListEnvironmentAccountConnections","2"
"151676528673","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListFirewallPolicies","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotfleetwise.amazonaws.com","ListModelManifests","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","events.amazonaws.com","TagResource","1"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorSSMPar-ftq8WLZXq0kX","logs.amazonaws.com","CreateLogStream","1"
"651295191577","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeReplicationSubnetGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListRuleGroups","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","GetPolicy20150331v2","1"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorV2SSMP-65blc2k4xlNs","logs.amazonaws.com","CreateLogStream","1"
"693590665244","AWSServiceRoleForResourceExplorer","iotfleetwise.amazonaws.com","ListSignalCatalogs","1"
"151676528673","AWSReservedSSO_AdministratorAccess_1c0f4baf613c3648","sts.amazonaws.com","GetCallerIdentity","1"
"651295191577","AWSServiceRoleForResourceExplorer","appmesh.amazonaws.com","ListMeshes","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListChannels","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","acm.amazonaws.com","RemoveTagsFromCertificate","1"
"151676528673","AWSServiceRoleForResourceExplorer","kms.amazonaws.com","ListKeys","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeNetworkInterfaces","1"
"651295191577","AWSServiceRoleForResourceExplorer","autoscaling.amazonaws.com","DescribeAutoScalingGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","ListTables","1"
"151676528673","AWSServiceRoleForResourceExplorer","batch.amazonaws.com","DescribeJobQueues","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpcPeeringConnections","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListImages","1"
"693590665244","AWSServiceRoleForResourceExplorer","healthlake.amazonaws.com","ListFHIRDatastores","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeContinuousBackups","1"
"693590665244","AWSServiceRoleForResourceExplorer","chime-sdk-media-pipelines.amazonaws.com","ListMediaInsightsPipelineConfigurations","1"
"651295191577","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListTrails","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-dfftIuOn5VeN","ssm.amazonaws.com","PutParameter","1"
"151676528673","AWSServiceRoleForResourceExplorer","pinpoint.amazonaws.com","ListTemplates","1"
"651295191577","AWSServiceRoleForResourceExplorer","guardduty.amazonaws.com","ListMalwareProtectionPlans","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListThingGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAppImageConfigs","1"
"693590665244","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeMaintenanceWindows","1"
"651295191577","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeParameters","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeContributorInsights","1"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","ce.amazonaws.com","GetCostForecast","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListImages","1"
